user_id,embedding
2927,"[0.4879710376262665, -0.2901684045791626, 0.1349705457687378, 0.05388751998543739, 0.3351826071739197, -0.2199665606021881, -0.6316899657249451, -0.062147319316864014, -0.23533304035663605, 0.525821328163147, -0.19589829444885254, -0.27332091331481934, -0.5904750823974609, -0.1386614739894867, -0.49277573823928833, -0.0264588650316, 0.3950296640396118, 0.21207495033740997, -0.10664170980453491, 0.13096937537193298, 0.4473383128643036, -0.2648366689682007, 0.21730580925941467, -0.008521810173988342, -0.11921776831150055, 0.08726251125335693, -0.14553715288639069, 0.10456128418445587, -0.14479391276836395, -0.4263339936733246, 0.3990664482116699, 0.34894880652427673, 0.09685008227825165, 0.30706238746643066, -0.17325684428215027, -0.5202362537384033, -0.3082267940044403, 0.08672076463699341, -0.6637648344039917, 0.48703813552856445, 0.3848162293434143, -0.47300344705581665, -0.505860447883606, 0.08193256705999374, -0.49223101139068604, -0.0030925199389457703, -0.08434487134218216, -0.4740159809589386, -0.06873815506696701, 0.4464785158634186, 0.1944652646780014, 0.20186026394367218, 0.050889428704977036, 0.01741105318069458, 0.4148763418197632, 0.1313035786151886, 0.21686172485351562, -0.3833461403846741, -0.3560548424720764, -0.035337183624506, -0.11649585515260696, 0.4549490809440613, -0.22196754813194275, -0.670943558216095]"
2928,"[-0.15201802551746368, 0.433305561542511, 0.7063713669776917, 0.5103983879089355, -0.2932698428630829, 0.21931689977645874, 0.006062967702746391, 0.629984438419342, -0.39812374114990234, 0.24321451783180237, -0.8328922986984253, 0.6357167959213257, -0.5524798631668091, 0.6017414927482605, 0.6840784549713135, -0.6055724024772644, -0.8369430303573608, 0.5173285007476807, 0.7173415422439575, 0.3089688718318939, -0.20655937492847443, 0.6178326606750488, -0.031887028366327286, -0.5766322612762451, 0.5614627003669739, -0.3487350046634674, 0.6376877427101135, 0.16263237595558167, -0.4444426894187927, 0.5461041331291199, 0.10784204304218292, -0.5084410905838013, -0.6880637407302856, 0.025670010596513748, -0.3780571520328522, -0.5338543653488159, -0.5649476051330566, 0.4053473472595215, -0.07919365167617798, -0.3035224676132202, -0.5192898511886597, 0.6275206804275513, 0.7746286988258362, 0.5152653455734253, 0.17274603247642517, 0.650265634059906, -0.621402382850647, 0.4087860584259033, 0.6739729046821594, 0.22428271174430847, 0.44143086671829224, -0.5230220556259155, -0.4493294358253479, 0.7833067774772644, -0.8398953080177307, 0.5558266639709473, -0.04672766849398613, 0.5626384019851685, 0.07305838912725449, 0.5864197015762329, 0.7717796564102173, 0.764067530632019, 0.40495869517326355, 0.05518969148397446]"
2929,"[0.8444607257843018, -0.9783360958099365, 0.6134727597236633, 0.6445057392120361, -0.4390600323677063, 0.5190165638923645, 0.4794793725013733, 0.6526368260383606, -0.8526768684387207, 0.1836174726486206, -0.7597997188568115, 0.3096871078014374, -0.13182467222213745, 0.3533516526222229, 0.7312312126159668, -0.7157014608383179, -0.666867733001709, -0.10142776370048523, 0.3840138614177704, 0.3279610276222229, -0.7865337133407593, 0.5649780035018921, -0.4269988238811493, -0.4388813376426697, -0.35904279351234436, 0.2123110443353653, -0.907717764377594, -0.8095022439956665, 0.0970829650759697, 0.6323717832565308, -0.072324737906456, 0.08044924587011337, -0.7825324535369873, 0.17848314344882965, -0.758902907371521, 0.06992419809103012, 0.45867058634757996, -0.5307501554489136, 0.5377844572067261, -0.5734314322471619, -0.5163988471031189, 0.7755905389785767, 0.7953891158103943, 0.1892455518245697, 0.32391220331192017, 0.03536539152264595, -0.7554519772529602, 0.40284261107444763, 0.8770275115966797, -0.29399216175079346, 0.406482994556427, -0.45538341999053955, -0.2333783507347107, 0.6216803193092346, 0.34532657265663147, 0.5901520848274231, -0.8026819229125977, 0.6497561931610107, 0.4664553701877594, 0.5875123143196106, 0.5618852376937866, -0.46987268328666687, 0.5418263077735901, 0.32360076904296875]"
2930,"[0.4135114252567291, 0.6417688131332397, -0.03759165108203888, -0.5809260606765747, 0.1946668177843094, -0.6757638454437256, -0.4721551835536957, -0.11497032642364502, 0.3398805260658264, -0.1436058133840561, -0.11749574542045593, -0.19017167389392853, -0.6737980842590332, 0.18154068291187286, -0.6559152603149414, 0.3480886220932007, 0.4872378706932068, -0.13021887838840485, 0.1332220435142517, 0.12855327129364014, 0.44451701641082764, -0.044170111417770386, 0.36545711755752563, 0.013060256838798523, -0.08274833858013153, 0.14983484148979187, 0.1597672998905182, 0.0034104622900485992, 0.008547522127628326, -0.5685281157493591, 0.10387499630451202, -0.23698559403419495, -0.12765169143676758, 0.1348266303539276, 0.18833112716674805, -0.8014317750930786, -0.18586327135562897, 0.07442976534366608, -0.6154165267944336, -0.027445869520306587, 0.3189334273338318, -0.27952781319618225, -0.05603185296058655, -0.2048877328634262, 0.4602428674697876, -0.2725628912448883, 0.2318616509437561, -0.5688306093215942, 0.7595419883728027, 0.779866635799408, -0.2091376781463623, 0.3995944559574127, -0.17445167899131775, 0.44379979372024536, 0.5138295888900757, 0.010255753993988037, 0.4077835977077484, 0.04917430132627487, 0.18213118612766266, -0.28138095140457153, -0.4512951374053955, 0.7895159721374512, 0.09996912628412247, -0.6838123202323914]"
2931,"[0.649096667766571, 0.7250510454177856, 0.37509360909461975, -0.2033580243587494, 0.2534378468990326, -0.339966356754303, -0.4989967942237854, 0.7630404233932495, 0.27581775188446045, 0.0468258336186409, -0.8177217841148376, -0.18329285085201263, -0.9051618576049805, 0.39116114377975464, 0.09338580071926117, -0.26670873165130615, 0.034445784986019135, 0.30652129650115967, 0.12431744486093521, 0.5805325508117676, 0.2865101993083954, 0.47014838457107544, 0.47288721799850464, -0.008290223777294159, -0.34719541668891907, -0.525325357913971, -0.19576595723628998, -0.18659360706806183, -0.2861812114715576, -0.3838239014148712, -0.390154093503952, -0.2335590422153473, -0.5275152921676636, 0.30406445264816284, 0.2511852979660034, -0.9620994329452515, -0.5137695074081421, -0.4346950054168701, -0.40321794152259827, -0.28714248538017273, -0.1939128041267395, 0.6471371054649353, 0.10454943776130676, -0.01711142808198929, 0.2202741801738739, -0.3014313876628876, -0.25936049222946167, -0.7200896143913269, 0.8686034083366394, 0.5200533866882324, 0.3083738088607788, -0.4357460141181946, -0.09963133186101913, 0.7574952244758606, 0.7133105397224426, 0.2436189204454422, 0.13723379373550415, 0.4129025340080261, 0.7241957783699036, 0.41751793026924133, -0.44840338826179504, 0.8538802266120911, 0.09536060690879822, -0.6806058883666992]"
2932,"[-0.2659837603569031, -0.31460267305374146, 0.3359638452529907, 0.5712270736694336, 0.419259250164032, 0.7039555311203003, 0.3635748326778412, 0.3859468400478363, -0.6010836958885193, -0.5421844720840454, -0.9080367684364319, -0.35840609669685364, 0.2959771156311035, 0.533049464225769, 0.38410890102386475, -0.626369833946228, -0.7143257260322571, 0.25749024748802185, -0.44151419401168823, 0.0999152660369873, -0.7992970943450928, 0.6129046082496643, -0.28374797105789185, -0.5697554349899292, -0.4083503186702728, -0.16446861624717712, -0.9516828656196594, -0.5316923260688782, -0.023740209639072418, 0.6715475916862488, 0.1632544845342636, -0.25179919600486755, -0.53261798620224, 0.43320992588996887, -0.48980021476745605, 0.09269736707210541, -0.44736984372138977, -0.632899284362793, 0.95267653465271, -0.8110921382904053, -0.4154941439628601, 0.42794519662857056, 0.6860979795455933, -0.03332264721393585, 0.6009384989738464, 0.5185897946357727, -0.3421114385128021, 0.4321456551551819, 0.5220436453819275, -0.6642974019050598, 0.6376017332077026, -0.8852902054786682, 0.3821793496608734, -0.05208231508731842, -0.3396955132484436, 0.11365024745464325, -0.71701580286026, 0.6992180943489075, 0.7037069797515869, 0.5002068281173706, 0.8252246379852295, -0.415069580078125, 0.3806370794773102, 0.36999043822288513]"
2933,"[-0.7817834615707397, -0.8317347764968872, 0.14767815172672272, 0.38359999656677246, -0.7278541922569275, 1.0895369052886963, 0.2856985330581665, 0.441500723361969, 0.2690250277519226, -0.8581414818763733, -0.14620772004127502, 0.2592414319515228, -0.802819013595581, 0.6374109387397766, -0.8433703184127808, -0.4801718592643738, 0.28012681007385254, 0.7171004414558411, -0.04405680298805237, 0.007715597748756409, -0.4054121971130371, 0.7317655086517334, -0.5856587886810303, -0.7348702549934387, -0.2517552375793457, 0.0046392083168029785, -0.693901538848877, -0.7132112383842468, -0.3734433948993683, 0.2245175838470459, 0.24808600544929504, 0.30520233511924744, -0.1349145472049713, -0.7892515063285828, -0.9469131231307983, -0.35261446237564087, -0.9265923500061035, -0.11286008358001709, 0.16966117918491364, -0.25189298391342163, -0.7191404104232788, -0.05394694581627846, 0.002687588334083557, 0.341291606426239, 0.6519315242767334, 0.6837360858917236, -0.23255807161331177, 0.8150843381881714, -0.5069931149482727, -0.8676544427871704, 0.4443882703781128, -0.5546348094940186, -0.6750973463058472, 0.6010457277297974, 0.3267227113246918, 0.6672859787940979, 0.40672048926353455, 0.4548145830631256, -0.685736894607544, 0.7723143696784973, -0.6087103486061096, 0.07270458340644836, 0.6212894320487976, 0.9429344534873962]"
2934,"[0.7716673612594604, 0.6792768239974976, 0.6250333189964294, -0.3632729649543762, 0.5834339261054993, -0.004828188568353653, -0.6869238615036011, 0.5150662660598755, 0.01378854364156723, 0.38292452692985535, -0.7886841893196106, 0.17771095037460327, -0.6006206274032593, 0.5955197811126709, -0.6644299626350403, -0.02921290695667267, 0.43624237179756165, -0.5410075783729553, 0.7279831767082214, 0.4344584345817566, 0.016532257199287415, -0.05817630887031555, 0.7313077449798584, -0.0016969144344329834, 0.2722897529602051, 0.3223906457424164, -0.4241204857826233, 0.11743572354316711, -0.26894327998161316, -0.47582048177719116, 0.18574240803718567, 0.382749080657959, -0.7900782823562622, 0.5962047576904297, -0.851098895072937, -0.7975885272026062, 0.005963928997516632, -0.4752100706100464, -0.053441185504198074, 0.11390458047389984, -0.5651452541351318, -0.5136030912399292, 0.4141318202018738, -0.6308053731918335, 0.47671398520469666, -0.10210654884576797, -0.10381930321455002, -0.738592267036438, 0.68317711353302, 0.6345804333686829, 0.47651898860931396, 0.21499058604240417, -0.3912007808685303, 0.4461230933666229, 0.1591988354921341, -0.14213475584983826, -0.017776142805814743, 0.019198451191186905, -0.7388003468513489, 0.10869355499744415, 0.5275800824165344, 0.8384147882461548, 0.7089633941650391, -0.6958709359169006]"
2935,"[0.40807583928108215, 0.503549337387085, 0.4279309809207916, -0.29754942655563354, 0.23418451845645905, -0.10069981217384338, -0.5296831727027893, 0.45283907651901245, -0.5211050510406494, -0.1466614007949829, -0.5603671073913574, 0.181753009557724, -0.4514447748661041, 0.5169994831085205, -0.2553877830505371, -0.3892103433609009, -0.01698964647948742, 0.0024144649505615234, 0.6905798316001892, 0.18223537504673004, 0.1810237169265747, -0.06876496970653534, 0.32840171456336975, -0.18794041872024536, 0.4738253355026245, -0.22537583112716675, 0.2809751331806183, 0.2189047634601593, 0.1245519146323204, -0.05785711854696274, 0.3057824969291687, 0.07886998355388641, -0.5158966779708862, 0.09219598770141602, -0.2384135127067566, -0.6372857689857483, -0.11417791247367859, -0.5898466110229492, 0.07322432845830917, -0.041853368282318115, -0.5662813782691956, -0.08158216625452042, 0.48014310002326965, 0.1499406099319458, 0.48863574862480164, 0.18725815415382385, -0.026982244104146957, -0.3600773811340332, 0.36388784646987915, 0.22120913863182068, 0.41497156023979187, -0.4632498621940613, -0.4494341015815735, 0.47764748334884644, 0.006651217117905617, 0.36537718772888184, -0.1730341762304306, 0.23528093099594116, 0.1553991585969925, 0.41052961349487305, 0.07662186771631241, 0.6197720170021057, 0.389415979385376, -0.6817164421081543]"
2936,"[0.6654114127159119, 0.7360864877700806, 0.49162158370018005, -0.4208260476589203, -0.09903840720653534, -0.35059764981269836, -0.7801300287246704, -0.06334494054317474, -0.1932460069656372, 0.04930485039949417, -0.16335074603557587, 0.005023378878831863, -0.39018362760543823, 0.44413137435913086, -0.690170168876648, -0.08292220532894135, 0.5583450198173523, 0.2245796024799347, 0.7581068277359009, -0.1754150092601776, 0.10776501893997192, -0.31195878982543945, 0.6537796258926392, -0.05655648931860924, 0.5680359601974487, 0.14121857285499573, 0.049458567053079605, 0.5781681537628174, -0.17295695841312408, -0.49202924966812134, 0.5483636856079102, -0.5189213156700134, -0.4654785394668579, 0.10899437218904495, -0.6449124813079834, -0.8828635215759277, -0.006577532738447189, -0.141192227602005, -0.0009243190288543701, 0.5189151167869568, 0.168125718832016, 0.31279462575912476, -0.12876884639263153, -0.5201886892318726, 0.6943509578704834, 0.2724050283432007, 0.2524294853210449, -0.31891560554504395, 0.4264078140258789, 0.5921827554702759, 0.48370373249053955, 0.067524254322052, -0.21830661594867706, 0.6080567240715027, -0.26393070816993713, 0.12160233408212662, -0.5797247886657715, 0.2436974048614502, 0.30029717087745667, 0.011950615793466568, -0.5375502109527588, 0.8560637831687927, 0.3376709222793579, -0.5710124969482422]"
2937,"[0.43397197127342224, 0.25238338112831116, 0.05300213396549225, -0.23874104022979736, 0.3324829936027527, -0.28642141819000244, 0.02704281359910965, -0.05107373744249344, -0.011930443346500397, 0.30883660912513733, -0.14334407448768616, -0.018510350957512856, -0.21600820124149323, 0.08031980693340302, 0.05324220284819603, 0.17339356243610382, 0.12205462157726288, -0.24052125215530396, 0.09180738776922226, -0.18619021773338318, 0.3803822994232178, -0.16964735090732574, 0.23792535066604614, 0.11353550851345062, 0.20602890849113464, 0.3222249448299408, -0.26241248846054077, 0.08159910142421722, 0.2131062000989914, -0.37085264921188354, -0.2993280589580536, -0.2937363088130951, -0.1968628317117691, 0.277152955532074, 0.06431867182254791, -0.184689462184906, 0.1605512648820877, -0.15304139256477356, -0.38354218006134033, 0.19240011274814606, 0.2686910629272461, -0.26009824872016907, 0.16082602739334106, -0.14830616116523743, 0.013985149562358856, -0.26162922382354736, 0.08660687506198883, -0.48534533381462097, 0.2404002547264099, 0.5499097108840942, -0.11788897216320038, 0.09844589978456497, -0.08150672912597656, 0.07448971271514893, 0.30492696166038513, -0.15387901663780212, -0.015509476885199547, 0.027939703315496445, -0.22733445465564728, -0.3385885953903198, 0.26957663893699646, 0.414948046207428, -0.26332616806030273, -0.3468325138092041]"
2938,"[0.664959728717804, 0.519263744354248, 0.6397066116333008, -0.651301383972168, 0.5240863561630249, 0.16624636948108673, -0.4998541474342346, 0.11422190070152283, -0.11299102008342743, -0.31699585914611816, -0.506550669670105, 0.4250395596027374, -0.035511314868927, 0.5744192004203796, -0.5209377408027649, 0.2832336723804474, 0.49232664704322815, -0.318854957818985, 0.5637489557266235, 0.2836872339248657, -0.35396766662597656, -0.59775310754776, 0.6663511991500854, -0.3239862322807312, -0.18238991498947144, 0.41871464252471924, -0.301957905292511, -0.10608993470668793, -0.1784161776304245, -0.3105396032333374, 0.27075910568237305, -0.5583778619766235, -0.6848617792129517, -0.4164329767227173, -0.6292380094528198, -0.27821189165115356, 0.28130006790161133, 0.299221009016037, -0.6138392686843872, 0.5205478072166443, 0.14509770274162292, -0.7968848347663879, -0.16902431845664978, -0.15465793013572693, 0.6839451789855957, -0.6173388361930847, 0.35324397683143616, -0.5682681202888489, 0.6422066688537598, 0.5370626449584961, -0.1122313067317009, 0.17112036049365997, -0.3934147357940674, 0.4943128824234009, 0.5474840998649597, -0.45262888073921204, 0.57109534740448, -0.43342557549476624, 0.013389546424150467, -0.10489256680011749, 0.21100863814353943, 0.8636772036552429, 0.3053704798221588, -0.43850743770599365]"
2939,"[-0.11916108429431915, 0.49108684062957764, 0.8021833300590515, 0.05178143084049225, 0.3114434480667114, 0.20504607260227203, 0.201468825340271, 0.19065740704536438, 0.2611914277076721, -0.29423195123672485, -0.2723534107208252, 0.3864440321922302, 0.27112847566604614, 0.021861441433429718, 0.07547955214977264, 0.0512494221329689, 0.2663833796977997, -0.4512039124965668, 0.446640282869339, 0.21359069645404816, 0.5199757218360901, -0.18711787462234497, 0.526854395866394, 0.13914883136749268, 0.6469979882240295, 0.3623426854610443, 0.4901968538761139, -0.4304426908493042, -0.14878486096858978, -0.2483265995979309, -0.2274574488401413, -0.37442073225975037, -0.4854874610900879, -0.49186816811561584, -0.7037353515625, -0.2335241287946701, 0.5147807002067566, -0.08231407403945923, -0.6063001155853271, 0.25020313262939453, -0.043184153735637665, -0.5037378668785095, -0.07895943522453308, -0.3516867160797119, 0.4245389401912689, -0.5652902126312256, 0.5095034837722778, -0.2413732409477234, -0.46807461977005005, 0.5844433307647705, -0.11906938254833221, -0.1526830792427063, -0.14492543041706085, 0.26954925060272217, 0.24087531864643097, 0.03050454892218113, 0.4339129626750946, -0.4327515959739685, 0.4598592519760132, -0.16743020713329315, 0.16660895943641663, 0.21646437048912048, 0.47429975867271423, 0.324541836977005]"
2940,"[0.5737065076828003, 0.7084075212478638, 0.007761821150779724, -0.4439393877983093, 0.5127613544464111, -0.32301071286201477, -0.35043221712112427, 0.4606330990791321, -0.6682833433151245, 0.2334626019001007, -0.4669610261917114, -0.050091080367565155, -0.432125449180603, 0.7529870271682739, -0.5773676633834839, -0.43638068437576294, -0.3263084590435028, -0.12643221020698547, 0.5119503140449524, 0.30863696336746216, 0.15724046528339386, 0.5108150839805603, 0.35714784264564514, 0.12820902466773987, 0.49581021070480347, 0.05488675832748413, 0.07346402108669281, 0.497955322265625, -0.4268066883087158, 0.013325778767466545, 0.34029823541641235, 0.13296619057655334, -0.7208760976791382, 0.38552799820899963, 0.07864644378423691, -0.7740175127983093, 0.10938496887683868, -0.47353366017341614, -0.638700008392334, -0.09316078573465347, -0.508607804775238, -0.5557031035423279, -0.2991613745689392, -0.3760233223438263, -0.04992303252220154, -0.11194644868373871, 0.4502750039100647, -0.7073116302490234, 0.3916946053504944, 0.5317075252532959, 0.5020782351493835, -0.21955034136772156, -0.05703750252723694, 0.27624255418777466, 0.4024377167224884, 0.3643069863319397, 0.2865848243236542, 0.25545674562454224, 0.06332345306873322, -0.24972186982631683, 0.7372186779975891, 0.1818980574607849, -0.09495630860328674, -0.30419909954071045]"
2941,"[-0.10179629176855087, -0.007603064179420471, 0.19712641835212708, 0.09174633026123047, 0.06137281283736229, -0.10833971947431564, 0.1933840662240982, 0.2055848091840744, 0.06711897999048233, -0.009307285770773888, -0.02351810783147812, -0.021930187940597534, -0.021957924589514732, 0.16800151765346527, 0.18488119542598724, -0.15170827507972717, 0.18843895196914673, 0.17285916209220886, 0.2536337375640869, 0.05184943974018097, 0.08108478784561157, 0.023138433694839478, 0.24647104740142822, -0.18665146827697754, -0.17770762741565704, -0.08403065800666809, 0.3062783479690552, -0.1390218585729599, -0.1314687728881836, 0.24939364194869995, 0.24870309233665466, 0.47560444474220276, 0.11888016760349274, -0.32262009382247925, -0.36834657192230225, 0.030956529080867767, 0.3874349296092987, -0.34958064556121826, 0.1664770394563675, 0.2835371494293213, 0.041762612760066986, 0.18544551730155945, -0.11019798368215561, 0.09055663645267487, 0.23874250054359436, 0.30302053689956665, -0.08544249087572098, -0.14481030404567719, -0.055733345448970795, 0.19349591434001923, 0.11026602983474731, -0.3240305781364441, -0.16004492342472076, 0.29337579011917114, -0.45734408497810364, 0.06726963818073273, -0.43298763036727905, -0.11667422950267792, 0.005673011764883995, 0.45494017004966736, -0.258780300617218, 0.14596988260746002, 0.1413460373878479, -0.12217344343662262]"
2942,"[0.43140923976898193, 0.9391877055168152, 0.2681671380996704, 0.05448977276682854, 0.3196055591106415, -0.08488406985998154, -0.6858648657798767, 0.1930077075958252, -0.5788183212280273, -0.46867626905441284, -0.8194814920425415, -0.274303138256073, 0.2711627185344696, 0.4196057915687561, 0.28569361567497253, -0.1884351372718811, 0.4432830214500427, -0.3914202153682709, 0.38603097200393677, -0.20711731910705566, -0.4057197868824005, 0.4960254430770874, 0.3463001251220703, -0.4095810055732727, -0.12432508170604706, -0.1771993339061737, -0.4368792176246643, -0.04741174727678299, -0.1064419150352478, -0.20010443031787872, 0.384993314743042, 0.002023763954639435, -0.39398956298828125, 0.3440864086151123, -0.41664522886276245, -0.639004111289978, -0.6593427658081055, -0.23451265692710876, 0.17939309775829315, 0.2855346202850342, -0.3684169054031372, 0.3408268988132477, 0.2886413633823395, 0.2106180191040039, 0.8205176591873169, -0.47712692618370056, 0.1503913849592209, -0.6150326728820801, 0.7915496826171875, 0.7514262199401855, 0.12022869288921356, -0.06784893572330475, -0.18526926636695862, 0.5504530668258667, 0.6086374521255493, 0.3745609223842621, 0.32151317596435547, -0.04265037178993225, 0.4093376100063324, -0.23912568390369415, 0.4414263963699341, 0.9030625224113464, 0.19343413412570953, -0.16316238045692444]"
2943,"[-0.5224798321723938, -0.611025869846344, -0.4525753855705261, 0.24841144680976868, -0.6769400835037231, 0.5246617794036865, 0.15701350569725037, 0.39180585741996765, 0.42370298504829407, -0.5090644955635071, -0.04603726789355278, 0.5662648677825928, -0.275202214717865, 0.5716458559036255, -0.8469182252883911, -0.052977196872234344, 0.046830035746097565, 0.6464279890060425, -0.370148628950119, 0.5814444422721863, -0.5653844475746155, 0.7250393629074097, -0.45239827036857605, -0.621699333190918, 0.28429678082466125, -0.30178335309028625, 0.030554072931408882, 0.1826178878545761, -0.34985315799713135, -0.06300465762615204, -0.6415606141090393, -0.08014772832393646, -0.25554490089416504, -0.48644208908081055, -0.7029414176940918, -0.20664247870445251, -0.5801935791969299, 0.6059045791625977, -0.46528518199920654, 0.37232738733291626, -0.298443078994751, -0.284127801656723, -0.08883306384086609, -0.14380790293216705, 0.542173445224762, 0.49990078806877136, -0.6243692636489868, 0.5963753461837769, 0.31887781620025635, -0.3278965651988983, 0.7339345216751099, -0.20234254002571106, -0.7518221139907837, 0.6166032552719116, -0.33170491456985474, 0.666132926940918, -0.3753695487976074, 0.2145942896604538, -0.8400294780731201, 0.46904242038726807, -0.8524891138076782, -0.11173322796821594, 0.5954989194869995, 0.40654778480529785]"
2944,"[0.16551390290260315, 0.4261109232902527, -0.2540615200996399, -0.33656173944473267, -0.23209863901138306, 0.1201794296503067, 0.29741984605789185, 0.14439895749092102, -0.17023596167564392, -0.22337867319583893, 0.060937345027923584, 0.470791220664978, 0.07430019974708557, -0.0033568143844604492, -0.015032624825835228, -0.07940536737442017, 0.133115753531456, -0.11955943703651428, -0.14168933033943176, -0.03895217925310135, 0.03197193145751953, -0.10661859810352325, -0.24800999462604523, 0.059034477919340134, 0.49313589930534363, -0.15604597330093384, 0.24521683156490326, 0.359469473361969, -0.22816398739814758, 0.31026843190193176, -0.20000335574150085, -0.3751954138278961, -0.03126563876867294, -0.03663729876279831, 0.2475631982088089, -0.16842806339263916, 0.11974842846393585, -0.3148999512195587, -0.12492190301418304, 0.113314688205719, -0.0824904516339302, -0.027146102860569954, 0.3094334006309509, 0.320809006690979, 0.041488680988550186, -0.061985522508621216, -0.3352828025817871, 0.21684838831424713, -0.2865440845489502, -0.25356775522232056, 0.25560522079467773, -0.005790054798126221, 0.08421498537063599, 0.03549937158823013, 0.46347570419311523, -0.01748882234096527, 0.4856233596801758, 0.026293253526091576, 0.3167160749435425, 0.27290472388267517, -0.4373396635055542, -0.3030608594417572, -0.15776237845420837, 0.3813117444515228]"
2945,"[-0.3362564742565155, 0.2962290048599243, -0.06578191369771957, 0.36763855814933777, 0.3085866868495941, -0.33673280477523804, 0.1078575998544693, 0.05990798398852348, 0.31109753251075745, 0.20262140035629272, -0.4142645299434662, -0.024855658411979675, -0.23719024658203125, 0.22931571304798126, -0.1692402958869934, -0.38287413120269775, 0.5719248652458191, 0.20078033208847046, 0.4334152042865753, 0.44336605072021484, 0.31435760855674744, 0.3975016176700592, 0.3564909100532532, -0.09288090467453003, -0.038225799798965454, -0.10252748429775238, 0.14284829795360565, -0.2165885716676712, -0.32024306058883667, -0.13215957581996918, -0.12650564312934875, -0.31315183639526367, -0.44211894273757935, -0.3422214090824127, -0.10178646445274353, -0.4025326073169708, 0.2047526091337204, -0.47994697093963623, -0.5355216264724731, 0.27507561445236206, 0.22003653645515442, -0.40651801228523254, 0.2251502275466919, -0.33927109837532043, 0.12990835309028625, 0.006651632487773895, 0.43209877610206604, 0.05759328976273537, -0.1381630003452301, 0.4523719251155853, 0.02727898210287094, -0.012033235281705856, -0.2843199670314789, 0.28658366203308105, -0.22432278096675873, -0.23555916547775269, -0.44690972566604614, -0.12995798885822296, 0.005662981420755386, -0.1969822347164154, 0.5568627715110779, -0.0720415934920311, -0.061291687190532684, 0.1141703724861145]"
2946,"[0.6165031790733337, 0.43772566318511963, 0.11370480805635452, 0.5912817120552063, -0.21176466345787048, -0.42453742027282715, 0.30376923084259033, 0.5793598890304565, -0.6556690335273743, -0.22773602604866028, -0.29222121834754944, 0.6617914438247681, 0.3163335919380188, 0.7072972059249878, 0.2814968526363373, -0.719974160194397, -0.9282830953598022, 0.6203545331954956, 0.22143295407295227, 0.033495523035526276, -0.45718860626220703, 0.8033453226089478, -0.3461410105228424, -0.7029317617416382, 0.7224397659301758, -0.4813188314437866, 0.3526363968849182, 0.9094424247741699, -0.6299085021018982, 0.7754011154174805, -0.5866042375564575, 0.388327956199646, -0.21911022067070007, -0.09580565989017487, -0.39176249504089355, 0.19064728915691376, 0.4552837908267975, 0.5055001378059387, -0.6615784764289856, -0.3220714330673218, -0.44689589738845825, 0.5947299003601074, 0.7129753232002258, 0.7550203800201416, 0.3821079730987549, 0.7425997853279114, -0.36841195821762085, 0.08717985451221466, -0.16682995855808258, -0.3295837640762329, 0.212408185005188, -0.20963436365127563, -0.49399155378341675, 0.670555591583252, -0.6322949528694153, 0.5538623332977295, 0.3878292143344879, 0.4410804510116577, 0.13694527745246887, 0.7077549695968628, -0.6491432785987854, -0.33040356636047363, 0.16303984820842743, -0.0596843883395195]"
2947,"[0.28086474537849426, -0.4008573293685913, -0.17356081306934357, 0.3458940386772156, -0.016483191400766373, 0.31297561526298523, -0.09660149365663528, 0.0823599323630333, -0.09854128211736679, 0.4891343116760254, 0.10548446327447891, 0.1033903956413269, 0.0904715359210968, -0.03865458443760872, 0.21012309193611145, 0.31048819422721863, -0.0600229874253273, -0.25914856791496277, 0.0354231595993042, -0.10670243203639984, 0.1795615702867508, 0.1521826982498169, -0.04140828922390938, 0.22025921940803528, -0.054365284740924835, 0.6154325604438782, -0.3868381679058075, -0.4447239637374878, 0.08631372451782227, -0.2968665063381195, -0.10696869343519211, -0.5193736553192139, 0.20381706953048706, 0.10320951789617538, -0.2103881984949112, 0.34028831124305725, 0.3095819354057312, -0.1307496726512909, 0.40725216269493103, 0.11325336992740631, 0.11973129212856293, -0.346903532743454, 0.1201835572719574, -0.2957077622413635, -0.04537796229124069, -0.3281112611293793, 0.12568847835063934, -0.14640381932258606, 0.34814518690109253, 0.2052796483039856, -0.06721632182598114, -0.07613495737314224, 0.35515260696411133, -0.21736356616020203, 0.1391650289297104, -0.3181108832359314, -0.3083963990211487, -0.016065165400505066, 0.2342725396156311, 0.06236283481121063, 0.3848768174648285, -0.019100941717624664, -0.2666947543621063, 0.04768045246601105]"
